ID,SMILES,Gen,FuncGroup,Formula,SAScore,MolWt,LogP,LipinskiViolations,QEDViolations,GhoseViolations,VeberViolations,REOSViolations,RuleOf3Violations,HDonors,HAcceptors,RotBonds,NumAtoms,MolarRefractivity,TPSA,FormalCharge,NumHeavyAtoms,NumRings,PAINSFilter,BRENKFilter,BRENKMatches,MinBindingEnergy,AvgBindingEnergy,SynthSuccessProb,RetroSolved,RetroPrecursors,RetroSteps,image_path
1351683,O=C(Nc1cccc(-c2cccc(C(=O)NCCc3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1ccc(-c2nn[nH]n2)nn1,10.0,,C28H23N13O2,2.8,573.2,3.1,1.0,2.0,2.0,1.0,2.0,5.0,5.0,10.0,9.0,43.0,155.4,204.9,0.0,43.0,6.0,True,True,,-9.8,-9.4,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1351683.png
1349491,O=C(Nc1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)n3)c2)c1)Nc1nn[nH]n1,9.0,,C21H16N12O2,2.7,468.2,2.3,0.0,2.0,0.0,1.0,0.0,4.0,5.0,9.0,6.0,35.0,124.1,192.0,0.0,35.0,5.0,True,True,,-9.8,-9.0,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1349491.png
1351569,O=C(Cc1cccc(-c2cccc(NC(=O)Nc3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1nn[nH]n1,10.0,,C23H19N11O2,2.6,481.2,2.9,0.0,2.0,2.0,1.0,0.0,4.0,5.0,8.0,7.0,36.0,130.6,179.2,0.0,36.0,5.0,True,True,,-9.8,-8.9,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1351569.png
1351587,O=C(NCc1cccc(-c2cccc(NC(=O)Nc3nn[nH]n3)c2)c1)Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,10.0,,C29H24N12O2,2.7,572.2,4.7,2.0,3.0,2.0,1.0,2.0,5.0,6.0,8.0,8.0,43.0,159.6,191.2,0.0,43.0,6.0,True,True,,-9.8,-9.0,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1351587.png
1351230,O=C(Nc1cc(-c2cccc(-c3cccc(-c4nc[nH]n4)c3)c2)ccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,10.0,,C34H25N5O3,2.8,551.2,6.9,2.0,3.0,3.0,0.0,2.0,4.0,2.0,6.0,6.0,42.0,161.3,102.0,0.0,42.0,7.0,True,True,,-9.8,-9.2,0.956,True,7.0,6.0,z_tmp/DSX_Strctures/1351230.png
1349987,O=C(Nc1cccc(-c2cncc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1cn[nH]n1,9.0,,C22H17N11O2,2.7,467.2,2.9,0.0,2.0,0.0,1.0,0.0,4.0,5.0,8.0,6.0,35.0,126.3,179.1,0.0,35.0,5.0,True,True,,-9.8,-8.6,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1349987.png
1349941,O=C(Cc1ccc(-c2cccc(COc3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C29H23N9O2,2.6,529.2,4.5,1.0,2.0,2.0,1.0,2.0,4.0,3.0,8.0,9.0,40.0,147.8,147.2,0.0,40.0,6.0,True,True,,-9.8,-9.1,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1349941.png
1348219,O=C(Nc1nn[nH]n1)c1cccc(-c2ncnc(NC(=O)c3cccc(-c4nn[nH]n4)c3)n2)c1,8.0,,C19H13N13O2,2.7,455.1,0.7,1.0,3.0,0.0,1.0,1.0,4.0,4.0,11.0,6.0,34.0,115.0,205.8,0.0,34.0,5.0,True,True,,-9.8,-8.8,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1348219.png
1351276,O=C(Nc1cccc(-c2cccc(Nc3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,Amine,C27H20N10O,2.6,500.2,4.7,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,38.0,142.3,150.1,0.0,38.0,6.0,True,True,,-9.8,-9.1,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1351276.png
1349785,O=C(Nc1cccc(-c2cccc(C(=O)Nc3cn[nH]n3)c2)c1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,9.0,,C29H22N10O2,2.7,542.2,5.2,2.0,3.0,2.0,1.0,2.0,5.0,5.0,7.0,7.0,41.0,153.9,166.3,0.0,41.0,6.0,True,True,,-9.8,-9.3,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1349785.png
1349860,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(C(=O)c3cnon3)c2)c1,9.0,,C29H19N7O3,2.7,513.2,5.1,2.0,3.0,2.0,0.0,2.0,4.0,2.0,8.0,7.0,39.0,142.6,139.6,0.0,39.0,6.0,True,True,,-9.8,-9.2,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1349860.png
1340281,O=C(Nc1cccc(CN2CCN(C(=O)c3ncoc3-c3cccc(F)c3)CC2)c1)c1ccc(OC2CCC(C(=O)O)CC2)cc1,3.0,Halogen,C35H35FN4O6,2.8,626.3,5.7,2.0,3.0,3.0,0.0,3.0,4.0,2.0,7.0,9.0,46.0,167.9,125.2,0.0,46.0,6.0,True,True,,-9.8,-8.7,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1340281.png
1351293,O=C(Nc1cccc(-c2cccc(CNC(=O)Nc3nn[nH]n3)c2)c1)Nc1ccc(-c2nn[nH]n2)cn1,10.0,,C22H19N13O2,2.7,497.2,2.4,1.0,3.0,2.0,1.0,1.0,4.0,6.0,9.0,7.0,37.0,132.0,204.1,0.0,37.0,5.0,True,True,,-9.8,-8.8,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1351293.png
1350213,O=C(Nc1cccc(Nc2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-n3cnnn3)c2)c1,9.0,Amine,C27H20N10O,2.5,500.2,4.5,1.0,2.0,2.0,0.0,1.0,4.0,3.0,9.0,7.0,38.0,141.9,139.2,0.0,38.0,6.0,True,True,,-9.8,-9.2,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1350213.png
1351691,O=C(Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(Nc3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,Amine,C33H25N11O,2.7,591.2,6.8,2.0,3.0,3.0,1.0,2.0,5.0,5.0,8.0,8.0,45.0,172.5,162.1,0.0,45.0,7.0,True,True,,-9.8,-9.3,0.987,True,5.0,3.0,z_tmp/DSX_Strctures/1351691.png
1350083,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2nn[nH]n2)c1,9.0,Amine,C28H20N14O,2.9,568.2,3.9,2.0,3.0,2.0,1.0,2.0,5.0,5.0,11.0,8.0,43.0,155.5,204.5,0.0,43.0,7.0,True,True,,-9.8,-9.1,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1350083.png
1347073,O=C(Nc1cncc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,7.0,,C26H18N10O,2.6,486.2,4.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,8.0,6.0,37.0,135.8,150.9,0.0,37.0,6.0,True,True,,-9.8,-9.2,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1347073.png
1344532,O=C(Cc1ccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,6.0,,C29H22N10O2,2.5,542.2,4.1,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,41.0,151.4,167.1,0.0,41.0,6.0,True,True,,-9.8,-9.0,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344532.png
1351300,O=C(Nc1cccc(-c2nn[nH]n2)c1)Nc1nncc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)n1,10.0,,C25H18N14O2,2.8,546.2,2.8,2.0,3.0,2.0,1.0,2.0,4.0,5.0,11.0,7.0,41.0,145.1,217.8,0.0,41.0,6.0,True,True,,-9.8,-9.3,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1351300.png
1349986,O=C(Nc1cccc(-c2cccc(-c3cccc(C(=O)Nc4cn[nH]n4)c3)c2)c1)Nc1nn[nH]n1,9.0,,C23H18N10O2,2.6,466.2,3.5,0.0,2.0,0.0,1.0,0.0,5.0,5.0,7.0,6.0,35.0,128.5,166.3,0.0,35.0,5.0,True,True,,-9.8,-9.1,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1349986.png
1344756,O=C(Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(NC(=O)c2cccc(-n3cnnn3)c2)c1,6.0,,C29H21N11O3,2.6,571.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,8.0,43.0,155.5,185.4,0.0,43.0,6.0,True,True,,-9.8,-9.2,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344756.png
1351245,O=C(NCc1cccc(C(=O)NCc2cccc(-c3nn[nH]n3)c2)c1)Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1,10.0,,C30H25N11O2,2.6,571.2,4.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,8.0,9.0,43.0,158.1,179.2,0.0,43.0,6.0,True,True,,-9.8,-9.2,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351245.png
1351578,O=C(Cc1ccc(-c2cccc(-c3cccc(NC(=O)Nc4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C29H23N11O2,2.7,557.2,4.5,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,8.0,42.0,156.1,179.2,0.0,42.0,6.0,True,True,,-9.8,-9.2,0.975,True,6.0,4.0,z_tmp/DSX_Strctures/1351578.png
1351564,Cc1ccc(C(=O)NC(=O)NCc2cccc(NC(=O)Nc3nn[nH]n3)c2)cc1Nc1cnc2c(c1)CC(=O)N2,10.0,Amine,C25H23N11O4,2.9,541.2,2.4,2.0,3.0,2.0,1.0,2.0,4.0,7.0,9.0,7.0,40.0,144.0,207.8,0.0,40.0,5.0,True,True,,-9.7,-9.2,0.963,True,6.0,5.0,z_tmp/DSX_Strctures/1351564.png
1351209,O=C(Nc1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1nn[nH]n1,10.0,,C21H16N10O,2.5,424.2,3.4,0.0,2.0,0.0,1.0,0.0,5.0,4.0,7.0,5.0,32.0,117.3,150.1,0.0,32.0,5.0,True,True,,-9.7,-9.0,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1351209.png
1347756,O=C(Nc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1,8.0,,C28H21N11O2,2.6,543.2,4.6,1.0,2.0,2.0,1.0,1.0,5.0,5.0,8.0,7.0,41.0,151.7,179.1,0.0,41.0,6.0,True,True,,-9.7,-8.8,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347756.png
1347730,O=C(Nc1cc(-c2cccc(-c3nn[nH]n3)c2)cc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,8.0,,C28H19N13O,2.8,553.2,3.8,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,7.0,42.0,151.2,192.5,0.0,42.0,7.0,True,True,,-9.7,-9.1,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347730.png
1344592,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,6.0,Amine,C30H25N11O2,2.8,571.2,4.4,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,8.0,43.0,158.8,179.2,0.0,43.0,6.0,True,True,,-9.7,-9.4,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1344592.png
1344336,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-n2cnnn2)c1,6.0,Amine,C24H21N11O2,2.6,495.2,2.5,0.0,2.0,2.0,1.0,0.0,4.0,4.0,10.0,7.0,37.0,132.9,168.3,0.0,37.0,5.0,True,True,,-9.7,-9.0,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1344336.png
1350359,O=C(NCc1cccc(-c2cncc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1)Nc1nn[nH]n1,9.0,,C22H18N12O2,2.7,482.2,2.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,9.0,7.0,36.0,127.3,192.0,0.0,36.0,5.0,True,True,,-9.7,-8.8,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1350359.png
1347247,Cc1cc(NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc(N2CCN(C(=O)c3ccoc3-c3ccc(F)cc3)CC2)n1,7.0,Halogen,C30H28FN9O3,2.9,581.2,4.3,1.0,2.0,2.0,1.0,1.0,4.0,3.0,8.0,7.0,43.0,156.7,145.2,0.0,43.0,6.0,True,True,,-9.7,-9.0,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1347247.png
1351195,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1ccnc(NC(=O)c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C27H19N11O2,2.6,529.2,3.6,1.0,2.0,2.0,1.0,1.0,5.0,4.0,9.0,7.0,40.0,144.8,180.0,0.0,40.0,6.0,True,True,,-9.7,-9.2,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351195.png
1343124,O=C(Nc1cccc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,5.0,,C22H16N10O2,2.4,452.1,2.6,0.0,2.0,0.0,1.0,0.0,4.0,4.0,8.0,6.0,34.0,121.6,167.1,0.0,34.0,5.0,True,True,,-9.7,-9.0,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1343124.png
1347154,Cc1ccc(-c2ccc(C(=O)NC(=O)NCc3cccc(-c4nn[nH]n4)c3)cn2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C29H24N12O2,2.8,572.2,3.8,1.0,2.0,2.0,1.0,1.0,5.0,5.0,10.0,8.0,43.0,156.6,192.0,0.0,43.0,6.0,True,True,,-9.7,-8.8,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1347154.png
1347158,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc2c(c1)CC(=O)N2,7.0,Amine,C25H22N8O3,2.6,482.2,3.1,0.0,2.0,2.0,1.0,0.0,5.0,5.0,7.0,6.0,36.0,132.6,153.8,0.0,36.0,5.0,True,True,,-9.7,-8.4,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1347158.png
1347789,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)n2)cc1Nc1ccc(C(F)(F)F)nn1,8.0,Amine,C21H17F3N10O2,2.9,498.1,2.8,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,6.0,36.0,118.6,163.4,0.0,36.0,4.0,True,True,,-9.7,-8.4,0.956,True,3.0,6.0,z_tmp/DSX_Strctures/1347789.png
1351693,O=C(Nc1cc(-c2cccc(-c3cccc(-c4nn[nH]n4)c3)c2)ccn1)c1ccc(-c2nn[nH]n2)cc1,10.0,,C26H18N10O,2.6,486.2,4.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,8.0,6.0,37.0,135.8,150.9,0.0,37.0,6.0,True,True,,-9.7,-8.6,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1351693.png
1347316,Cc1cc(C(=O)NC(=O)NCc2cccc(-n3cnnn3)c2)cc(N2CCCN(C(=O)c3ncoc3-c3cccc(F)c3)CC2)c1,7.0,Halogen,C32H30FN9O4,3.0,623.2,3.8,1.0,2.0,2.0,1.0,1.0,4.0,2.0,10.0,7.0,46.0,164.7,151.4,0.0,46.0,6.0,True,True,,-9.7,-9.2,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1347316.png
1347317,O=C(NCc1cccc(C(=O)N2CCN(C(=O)Nc3nn[nH]n3)CC2)c1)c1cccc(-n2cnnn2)c1,7.0,,C22H22N12O3,2.6,502.2,0.1,1.0,2.0,2.0,1.0,1.0,3.0,3.0,10.0,6.0,37.0,127.4,179.8,0.0,37.0,5.0,True,True,,-9.7,-8.6,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1347317.png
1344792,O=C(Cc1ccc(-c2cccc(OCc3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,6.0,,C29H23N9O2,2.6,529.2,4.5,1.0,2.0,2.0,1.0,2.0,4.0,3.0,8.0,9.0,40.0,147.8,147.2,0.0,40.0,6.0,True,True,,-9.7,-9.1,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1344792.png
1351512,O=C(Cc1cccc(-c2nn[nH]n2)c1)Nc1cccc(-c2cccc(NC(=O)Nc3ccc(-c4nn[nH]n4)cn3)c2)c1,10.0,,C28H22N12O2,2.7,558.2,3.9,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,8.0,42.0,153.9,192.0,0.0,42.0,6.0,True,True,,-9.7,-8.7,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351512.png
1346347,Cc1ccc(C(=O)NCc2ccc(C(=O)NCC(=O)Nc3nn[nH]n3)cc2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C26H24N12O3,2.7,552.2,1.7,2.0,3.0,2.0,1.0,3.0,4.0,6.0,10.0,10.0,41.0,146.8,208.2,0.0,41.0,5.0,True,True,,-9.7,-8.9,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1346347.png
1343672,O=C(Cc1cccc(-c2cccc(NC(=O)c3ncoc3-c3cccc(F)c3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,5.0,Halogen,C31H22FN7O3,2.7,559.2,5.8,2.0,3.0,3.0,0.0,2.0,4.0,3.0,7.0,8.0,42.0,153.7,138.7,0.0,42.0,6.0,True,True,,-9.7,-9.0,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1343672.png
1350091,O=C(c1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-n3cnnn3)c2)c1,9.0,,C27H18N8O,2.5,470.2,4.4,0.0,2.0,1.0,0.0,0.0,4.0,1.0,8.0,6.0,36.0,133.1,115.1,0.0,36.0,6.0,True,True,,-9.7,-9.1,0.956,True,4.0,6.0,z_tmp/DSX_Strctures/1350091.png
1350096,O=C(Cc1ccc(-c2cccc(NC(=O)Nc3nn[nH]n3)c2)cc1)Nc1ccc(-c2nn[nH]n2)cc1,9.0,,C23H19N11O2,2.5,481.2,2.9,0.0,2.0,2.0,1.0,0.0,4.0,5.0,8.0,7.0,36.0,130.6,179.2,0.0,36.0,5.0,True,True,,-9.7,-8.4,0.975,True,5.0,4.0,z_tmp/DSX_Strctures/1350096.png
1351904,O=C(Nc1cccc(-c2cccc(C(=O)N3CCCC3)c2)c1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,10.0,,C31H27N7O2,2.4,529.2,6.1,2.0,3.0,3.0,0.0,2.0,4.0,3.0,5.0,6.0,40.0,154.7,115.9,0.0,40.0,6.0,True,True,,-9.7,-9.1,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1351904.png
1342672,O=C(Nc1cccc(S(=O)(=O)c2cccc(-c3nn[nH]n3)c2)c1)c1ccc(Cn2nnc3ccccc3c2=O)cc1,4.0,,C28H20N8O4S,2.6,564.1,3.1,1.0,2.0,2.0,1.0,1.0,4.0,2.0,10.0,7.0,41.0,148.8,165.5,0.0,41.0,6.0,True,True,,-9.7,-9.0,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1342672.png
1344484,Cc1ccc(C(=O)NC(=O)NC(=O)Nc2nn[nH]n2)cc1Nc1cccc(-c2nn[nH]n2)c1,6.0,Amine,C18H16N12O3,2.8,448.1,1.1,1.0,3.0,0.0,1.0,1.0,4.0,6.0,10.0,5.0,33.0,113.3,208.2,0.0,33.0,4.0,True,True,,-9.7,-8.6,0.963,True,5.0,5.0,z_tmp/DSX_Strctures/1344484.png
1349779,Cc1ccc(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1cc(C2CCN(C(=O)c3ccc(F)cn3)CC2)ncn1,9.0,Halogen,C32H30FN11O3,3.1,635.3,3.9,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,8.0,47.0,167.9,183.7,0.0,47.0,6.0,True,True,,-9.7,-9.0,0.952,True,7.0,7.0,z_tmp/DSX_Strctures/1349779.png
1350028,Cc1cc(C)c(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1Nc1ccc(C(F)F)nn1,9.0,Amine,C23H21F2N9O2,2.9,493.2,3.6,0.0,2.0,1.0,1.0,0.0,5.0,4.0,8.0,7.0,36.0,125.5,150.5,0.0,36.0,4.0,True,True,,-9.7,-8.2,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1350028.png
1350057,O=C(Nc1cncc(-c2cccc(C(=O)Nc3nn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,9.0,,C21H16N12O2,2.7,468.2,2.3,0.0,2.0,0.0,1.0,0.0,4.0,5.0,9.0,6.0,35.0,124.1,192.0,0.0,35.0,5.0,True,True,,-9.7,-8.6,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1350057.png
1350048,O=C(Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2cccc(-c3cccc(-c4nn[nH]n4)n3)c2)c1,9.0,,C32H22N10O,2.7,562.2,5.7,2.0,3.0,3.0,1.0,2.0,4.0,3.0,8.0,7.0,43.0,161.3,150.9,0.0,43.0,7.0,True,True,,-9.7,-9.2,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1350048.png
1346861,Cc1cc(C)c(C(=O)NC(=O)NCc2cccc(-c3nn[nH]n3)c2)cc1NC(=O)c1cccc(-n2cnnn2)c1,7.0,,C26H23N11O3,2.7,537.2,2.4,1.0,2.0,2.0,1.0,1.0,4.0,4.0,10.0,7.0,40.0,142.3,185.4,0.0,40.0,5.0,True,True,,-9.7,-9.0,0.975,True,4.0,4.0,z_tmp/DSX_Strctures/1346861.png
1348092,O=C(NCc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1,8.0,,C28H22N10O,2.6,514.2,4.7,1.0,2.0,2.0,1.0,1.0,5.0,4.0,7.0,7.0,39.0,146.0,150.1,0.0,39.0,6.0,True,True,,-9.7,-9.4,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1348092.png
1349979,O=C(NCc1cccc(-c2nn[nH]n2)c1)Nc1ccc(-c2cccc(CNC(=O)c3cccc(-n4cnnn4)c3)c2)cc1,9.0,,C30H25N11O2,2.6,571.2,3.8,1.0,2.0,2.0,1.0,2.0,5.0,4.0,9.0,9.0,43.0,157.7,168.3,0.0,43.0,6.0,True,True,,-9.7,-8.9,0.987,True,4.0,3.0,z_tmp/DSX_Strctures/1349979.png
1345089,Cc1cn(-c2cccc(C(=O)Nc3cc(C(=O)NC(=O)NCc4cccc(-c5nn[nH]n5)c4)ccc3C)c2)nn1,6.0,,C27H24N10O3,2.7,536.2,3.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,9.0,7.0,40.0,144.5,172.5,0.0,40.0,5.0,True,True,,-9.7,-8.9,0.956,True,5.0,6.0,z_tmp/DSX_Strctures/1345089.png
1346992,Cc1ccc(-c2ccc(C(=O)NCc3cccc(-c4nn[nH]n4)c3)cc2)cc1Nc1cccc(-c2nn[nH]n2)c1,7.0,Amine,C29H24N10O,2.6,528.2,4.7,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,8.0,40.0,150.3,150.1,0.0,40.0,6.0,True,True,,-9.7,-9.0,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1346992.png
1343603,O=C(Cc1ccc(NC(=O)c2ncoc2-c2cccc(-c3nn[nH]n3)c2)cc1)Nc1cccc(-c2nn[nH]n2)c1,5.0,,C26H19N11O3,2.8,533.2,3.1,1.0,2.0,2.0,1.0,1.0,5.0,4.0,10.0,8.0,40.0,141.5,193.2,0.0,40.0,6.0,True,True,,-9.7,-9.0,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1343603.png
1344367,O=C(NCc1cccc(-c2cccc(C(=O)Nc3cccc(-c4nn[nH]n4)c3)c2)c1)c1cccc(-n2cnnn2)c1,6.0,,C29H22N10O2,2.6,542.2,3.7,1.0,2.0,2.0,1.0,1.0,4.0,3.0,9.0,8.0,41.0,149.8,156.3,0.0,41.0,6.0,True,True,,-9.7,-9.3,0.987,True,3.0,3.0,z_tmp/DSX_Strctures/1344367.png
1349598,Cc1ccc(-c2ccc(C(=O)Nc3cn[nH]n3)nn2)cc1Nc1cccc(-c2nn[nH]n2)c1,9.0,Amine,C21H17N11O,2.8,439.2,2.7,0.0,2.0,0.0,1.0,0.0,4.0,4.0,9.0,6.0,33.0,119.4,162.9,0.0,33.0,5.0,True,True,,-9.7,-8.2,0.963,True,4.0,5.0,z_tmp/DSX_Strctures/1349598.png
1346373,O=C(Cc1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1Nc1cccc(-c2cccc(-c3nn[nH]n3)c2)c1)c1cccc(-c2nn[nH]n2)c1,7.0,Amine,C35H25N13O,3.1,643.2,5.7,3.0,4.0,3.0,1.0,4.0,5.0,4.0,11.0,10.0,49.0,181.0,192.5,0.0,49.0,8.0,True,True,,-9.7,-9.4,0.952,True,5.0,7.0,z_tmp/DSX_Strctures/1346373.png
1352039,O=C(NCc1ccc(-c2cccc(NC(=O)c3ncoc3-c3cccc(-c4nn[nH]n4)c3)c2)cc1)Nc1cn[nH]n1,10.0,,C27H21N11O3,2.9,547.2,3.9,1.0,2.0,2.0,1.0,1.0,5.0,5.0,9.0,8.0,41.0,147.2,192.3,0.0,41.0,6.0,True,True,,-9.7,-9.2,0.956,True,6.0,6.0,z_tmp/DSX_Strctures/1352039.png
1351657,O=C(Nc1ccc(-c2nn[nH]n2)cc1)c1cccc(-c2cccc(NC(=O)c3cccc(-c4nn[nH]n4)c3)c2)c1,10.0,,C28H20N10O2,2.5,528.2,4.2,1.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,7.0,40.0,147.0,167.1,0.0,40.0,6.0,True,True,,-9.7,-8.8,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1351657.png
1351277,O=C(Nc1cccc(-c2cccc(NC(=O)c3cn[nH]n3)c2)c1)Nc1cccc(-c2nn[nH]n2)c1,10.0,,C23H18N10O2,2.5,466.2,3.5,0.0,2.0,0.0,1.0,0.0,5.0,5.0,7.0,6.0,35.0,128.5,166.3,0.0,35.0,5.0,True,True,,-9.7,-8.3,0.975,True,3.0,4.0,z_tmp/DSX_Strctures/1351277.png
